numeric_source,record_key,record_date,record_timestamp_key,has_matching_image,matching_image_count,numeric_record_count,value_columns,value_count,nonzero_value_count,mapping_level,mapping_note
environment,2026-06-16T03:00:44,2026-06-16,2026-06-16T03:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T03:15:44,2026-06-16,2026-06-16T03:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T03:30:44,2026-06-16,2026-06-16T03:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T03:45:44,2026-06-16,2026-06-16T03:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T04:00:44,2026-06-16,2026-06-16T04:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T04:15:44,2026-06-16,2026-06-16T04:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T04:30:44,2026-06-16,2026-06-16T04:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T04:45:44,2026-06-16,2026-06-16T04:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T05:00:44,2026-06-16,2026-06-16T05:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T05:15:44,2026-06-16,2026-06-16T05:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T05:30:44,2026-06-16,2026-06-16T05:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T05:45:44,2026-06-16,2026-06-16T05:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T06:00:44,2026-06-16,2026-06-16T06:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T06:15:44,2026-06-16,2026-06-16T06:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T06:30:44,2026-06-16,2026-06-16T06:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T06:45:44,2026-06-16,2026-06-16T06:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T07:00:44,2026-06-16,2026-06-16T07:00:44,True,1,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T07:15:44,2026-06-16,2026-06-16T07:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T07:30:44,2026-06-16,2026-06-16T07:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T07:45:44,2026-06-16,2026-06-16T07:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T08:00:44,2026-06-16,2026-06-16T08:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T08:15:44,2026-06-16,2026-06-16T08:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T08:30:44,2026-06-16,2026-06-16T08:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T08:45:44,2026-06-16,2026-06-16T08:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T09:00:44,2026-06-16,2026-06-16T09:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T09:15:44,2026-06-16,2026-06-16T09:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T09:30:44,2026-06-16,2026-06-16T09:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T09:45:44,2026-06-16,2026-06-16T09:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T10:00:44,2026-06-16,2026-06-16T10:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T10:15:44,2026-06-16,2026-06-16T10:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T10:30:44,2026-06-16,2026-06-16T10:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T10:45:44,2026-06-16,2026-06-16T10:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T11:00:44,2026-06-16,2026-06-16T11:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T11:15:44,2026-06-16,2026-06-16T11:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T11:30:44,2026-06-16,2026-06-16T11:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T11:45:44,2026-06-16,2026-06-16T11:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T12:00:44,2026-06-16,2026-06-16T12:00:44,True,1,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T12:15:44,2026-06-16,2026-06-16T12:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T12:30:44,2026-06-16,2026-06-16T12:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T12:45:44,2026-06-16,2026-06-16T12:45:44,True,1,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T13:00:44,2026-06-16,2026-06-16T13:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T13:15:44,2026-06-16,2026-06-16T13:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T13:30:44,2026-06-16,2026-06-16T13:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T13:45:44,2026-06-16,2026-06-16T13:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T14:00:44,2026-06-16,2026-06-16T14:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T14:15:44,2026-06-16,2026-06-16T14:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T14:30:44,2026-06-16,2026-06-16T14:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T14:45:44,2026-06-16,2026-06-16T14:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T15:00:44,2026-06-16,2026-06-16T15:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T15:15:44,2026-06-16,2026-06-16T15:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T15:30:44,2026-06-16,2026-06-16T15:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T15:45:44,2026-06-16,2026-06-16T15:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T16:00:44,2026-06-16,2026-06-16T16:00:44,True,1,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T16:15:44,2026-06-16,2026-06-16T16:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T16:30:44,2026-06-16,2026-06-16T16:30:44,True,1,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T16:45:44,2026-06-16,2026-06-16T16:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T17:00:44,2026-06-16,2026-06-16T17:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T17:15:44,2026-06-16,2026-06-16T17:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T17:30:44,2026-06-16,2026-06-16T17:30:44,True,1,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T17:45:44,2026-06-16,2026-06-16T17:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T18:00:44,2026-06-16,2026-06-16T18:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T18:15:44,2026-06-16,2026-06-16T18:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T18:30:44,2026-06-16,2026-06-16T18:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T18:45:44,2026-06-16,2026-06-16T18:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T19:00:44,2026-06-16,2026-06-16T19:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T19:15:44,2026-06-16,2026-06-16T19:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T19:30:44,2026-06-16,2026-06-16T19:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T19:45:44,2026-06-16,2026-06-16T19:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T20:00:44,2026-06-16,2026-06-16T20:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T20:15:44,2026-06-16,2026-06-16T20:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T20:30:44,2026-06-16,2026-06-16T20:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T20:45:44,2026-06-16,2026-06-16T20:45:44,True,1,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T21:00:44,2026-06-16,2026-06-16T21:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T21:15:44,2026-06-16,2026-06-16T21:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T21:30:44,2026-06-16,2026-06-16T21:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T21:45:44,2026-06-16,2026-06-16T21:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T22:00:44,2026-06-16,2026-06-16T22:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T22:15:44,2026-06-16,2026-06-16T22:15:44,True,1,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T22:30:44,2026-06-16,2026-06-16T22:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-16T22:45:44,2026-06-16,2026-06-16T22:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
